9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
15,0,0,0,0,0,0,0,6,82,0,0,0,0,0,0,0,0,0,17
15,0,0,0,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0,17
21,7,7,7,7,7,7,23,13,46,7,7,7,7,7,7,7,7,7,23
